Time,Open,High,Low,Last,Change,%Chg,Volume
"05/22/2024 03:00",19047.5,19047.75,19040.25,19041,-3.5,-0.02%,6
"05/22/2024 02:30",19031.25,19044.5,19031.25,19044.5,10.5,+0.06%,10
"05/22/2024 02:00",19048,19048,19034,19034,-11.,-0.06%,13
"05/22/2024 01:30",19045,19045,19045,19045,-12.75,-0.07%,2
"05/22/2024 01:00",19057.75,19057.75,19057.75,19057.75,-2.,-0.01%,1
"05/22/2024 00:30",19059.75,19059.75,19059.75,19059.75,4.75,+0.02%,1
"05/22/2024 00:00",19051.25,19055,19051.25,19055,3.75,+0.02%,2
"05/21/2024 22:30",19050,19051.25,19050,19051.25,2.75,+0.01%,4
"05/21/2024 22:00",19048.5,19048.5,19048.5,19048.5,-4.5,-0.02%,1
"05/21/2024 21:30",19054.5,19054.5,19053,19053,-3.5,-0.02%,4
"05/21/2024 21:00",19062.75,19065.5,19056.5,19056.5,4.5,+0.02%,10
"05/21/2024 20:00",19052.75,19055,19052,19052,-2.,-0.01%,6
"05/21/2024 18:30",19055.25,19058.5,19054,19054,-2.5,-0.01%,4
"05/21/2024 18:00",19056.5,19056.5,19056.5,19056.5,1.5,+0.01%,2
"05/21/2024 17:30",19047.75,19055,19047.75,19055,14.75,+0.08%,9
"05/21/2024 17:00",19040.25,19040.25,19040.25,19040.25,0.25,0.00%,1
"05/21/2024 15:30",19043,19043,19040,19040,7.25,+0.04%,8
"05/21/2024 15:00",19038.5,19038.5,19032.75,19032.75,-15.25,-0.08%,3
"05/21/2024 14:30",19014.5,19048,19014.5,19048,37.5,+0.20%,58
"05/21/2024 14:00",19012.75,19024.75,19007.25,19010.5,0.25,0.00%,35
"05/21/2024 13:30",19003.5,19010.25,19000.5,19010.25,10.25,+0.05%,6
"05/21/2024 13:00",19017.75,19018.75,18999,19000,-16.25,-0.09%,30
"05/21/2024 12:30",18996.5,19016.25,18996.5,19016.25,22.75,+0.12%,45
"05/21/2024 12:00",18986,18994,18980.75,18993.5,10.5,+0.06%,25
"05/21/2024 11:30",18997,18997,18983,18983,-20.75,-0.11%,5
"05/21/2024 11:00",18984.5,19010,18983.75,19003.75,17,+0.09%,27
"05/21/2024 10:30",18990.25,18990.75,18975,18986.75,-7.75,-0.04%,24
"05/21/2024 10:00",18995,19006.25,18987.5,18994.5,2.75,+0.01%,49
"05/21/2024 09:30",18976.5,18996.25,18976.25,18991.75,25.25,+0.13%,52
"05/21/2024 09:00",18962,18966.5,18948.75,18966.5,20,+0.11%,24
"05/21/2024 08:30",18939.25,18955,18922.5,18946.5,25,+0.13%,31
"05/21/2024 08:00",18955.75,18957.75,18921.5,18921.5,-42.75,-0.23%,33
"05/21/2024 07:30",18959.75,18965,18957,18964.25,-9.25,-0.05%,12
"05/21/2024 07:00",18977.25,18977.25,18973.5,18973.5,-26.,-0.14%,4
"05/21/2024 06:00",18999.5,18999.5,18999.5,18999.5,7.25,+0.04%,1
"05/21/2024 05:30",18992.25,18992.25,18992.25,18992.25,14.75,+0.08%,10
"05/21/2024 04:30",18973,18977.5,18970.25,18977.5,4.25,+0.02%,9
"05/21/2024 04:00",18973.25,18973.25,18973.25,18973.25,-6.,-0.03%,1
"05/21/2024 03:30",18978.75,18979.25,18978.75,18979.25,-6.,-0.03%,2
"05/21/2024 03:00",18993.75,18993.75,18985.25,18985.25,-15.5,-0.08%,6
"05/21/2024 02:30",19000.25,19000.75,19000.25,19000.75,5.75,+0.03%,2
"05/21/2024 02:00",18985.75,18995,18982.5,18995,6.25,+0.03%,4
"05/21/2024 01:00",18992.25,18992.25,18988.75,18988.75,1,+0.01%,2
"05/21/2024 00:30",18987.75,18987.75,18987.75,18987.75,-5.5,-0.03%,1
"05/21/2024 00:00",18992.75,18993.25,18992.75,18993.25,-0.25,0.00%,4
"05/20/2024 23:00",18993.5,18993.5,18993.5,18993.5,2,+0.01%,3
"05/20/2024 22:30",18990.75,18991.5,18988.75,18991.5,1.5,+0.01%,3
"05/20/2024 22:00",18990,18990,18990,18990,-3.,-0.02%,1
"05/20/2024 21:00",18986.5,18993.25,18986.5,18993,9.25,+0.05%,3
"05/20/2024 20:30",18992.25,18992.25,18983.75,18983.75,-9.,-0.05%,4
"05/20/2024 20:00",18993,18993,18992.75,18992.75,10.25,+0.05%,2
"05/20/2024 17:30",18982.5,18982.5,18982.5,18982.5,-2.5,-0.01%,1
"05/20/2024 17:00",18986.5,18994,18985,18985,-2.25,-0.01%,14
"05/20/2024 15:30",18985.75,18987.25,18985.75,18987.25,1.5,+0.01%,2
"05/20/2024 15:00",19007.5,19012.25,18984.25,18985.75,-7.,-0.04%,8
"05/20/2024 14:30",19017,19017,18983,18992.75,-14.75,-0.08%,23
"05/20/2024 14:00",18988.75,19013,18988.75,19007.5,15.25,+0.08%,36
"05/20/2024 13:30",18995.75,19005.75,18992.25,18992.25,14,+0.07%,49
"05/20/2024 13:00",18984,18984,18949,18978.25,-0.25,0.00%,40
"05/20/2024 12:30",18983.75,18992,18978.5,18978.5,-3.5,-0.02%,30
"05/20/2024 12:00",19030,19030,18982,18982,-42.75,-0.22%,23
"05/20/2024 11:30",18990,19024.75,18990,19024.75,29.75,+0.16%,22
"05/20/2024 11:00",18993.5,18995,18993.5,18995,23,+0.12%,3
"05/20/2024 10:30",18991.5,18998.25,18972,18972,-14.,-0.07%,26
"05/20/2024 10:00",18978.25,18991.25,18969.5,18986,10.75,+0.06%,46
"05/20/2024 09:30",18982,19006.25,18975.25,18975.25,-13.75,-0.07%,26
"05/20/2024 09:00",18981,18995,18970.5,18989,0,0.00%,35
"05/20/2024 08:30",18880,18989,18880,18989,112,+0.59%,83
"05/20/2024 08:00",18883,18891,18877,18877,-9.5,-0.05%,35
"05/20/2024 07:30",18907,18907,18881.25,18886.5,-22.25,-0.12%,16
"05/20/2024 07:00",18915,18920,18908.75,18908.75,-11.75,-0.06%,7
"05/20/2024 06:30",18921.5,18921.5,18920,18920.5,6,+0.03%,3
"05/20/2024 06:00",18914.5,18914.5,18914.5,18914.5,7.5,+0.04%,1
"05/20/2024 05:00",18907,18907,18907,18907,10,+0.05%,2
"05/20/2024 04:00",18897,18897,18897,18897,-6.25,-0.03%,1
"05/20/2024 03:00",18903.25,18903.25,18903.25,18903.25,7.5,+0.04%,1
"05/20/2024 02:30",18892.5,18895.75,18892.5,18895.75,0,0.00%,3
"05/20/2024 02:00",18897.5,18904.75,18895.75,18895.75,-6.75,-0.04%,4
"05/20/2024 01:30",18902.5,18902.5,18902.5,18902.5,-3.5,-0.02%,1
"05/20/2024 01:00",18910,18910,18903.5,18906,-2.75,-0.01%,8
"05/20/2024 00:00",18909,18909,18908.75,18908.75,6,+0.03%,2
"05/19/2024 23:30",18905.75,18905.75,18902.75,18902.75,-4.5,-0.02%,4
"05/19/2024 23:00",18907.25,18907.25,18907.25,18907.25,-4.,-0.02%,1
"05/19/2024 22:30",18911.75,18912,18911,18911.25,10,+0.05%,4
"05/19/2024 20:00",18901.25,18901.25,18901.25,18901.25,2.5,+0.01%,2
"05/19/2024 18:00",18893.75,18898.75,18892.25,18898.75,7.25,+0.04%,5
"05/19/2024 17:30",18890.25,18891.5,18890.25,18891.5,0.5,0.00%,4
"05/19/2024 17:00",18884.75,18891,18884.75,18891,32,+0.17%,4
"05/17/2024 15:00",18859.75,18859.75,18859,18859,-18.25,-0.10%,4
"05/17/2024 14:30",18869.25,18877.25,18858.25,18877.25,10.75,+0.06%,15
"05/17/2024 14:00",18849.5,18868.75,18849.5,18866.5,25.5,+0.14%,10
"05/17/2024 13:30",18810,18841,18810,18841,33,+0.18%,9
"05/17/2024 13:00",18842,18845.25,18786,18808,-44.,-0.23%,50
"05/17/2024 12:30",18860.75,18863.75,18852,18852,-6.,-0.03%,20
"05/17/2024 12:00",18873.5,18873.5,18851.75,18858,-18.5,-0.10%,8
"05/17/2024 11:30",18874.75,18879.75,18845.75,18876.5,-2.25,-0.01%,25
"05/17/2024 11:00",18891,18892,18869,18878.75,-13.25,-0.07%,12
"05/17/2024 10:30",18885,18892,18861.75,18892,2,+0.01%,16
"05/17/2024 10:00",18898,18898,18864.5,18890,-13.25,-0.07%,18
"05/17/2024 09:30",18903,18910,18893.25,18903.25,3.5,+0.02%,28
"05/17/2024 09:00",18875.5,18899.75,18866,18899.75,25.75,+0.14%,24
"05/17/2024 08:30",18893.5,18898.25,18863.25,18874,-29.5,-0.16%,41
"05/17/2024 08:00",18912.75,18912.75,18902,18903.5,-16.5,-0.09%,4
"05/17/2024 07:30",18912.25,18920,18912.25,18920,3.75,+0.02%,4
"05/17/2024 07:00",18903.25,18916.25,18903.25,18916.25,11.25,+0.06%,5
"05/17/2024 06:30",18905,18910.25,18901.5,18905,11.25,+0.06%,22
"05/17/2024 06:00",18903,18903,18893.75,18893.75,-0.25,0.00%,2
"05/17/2024 05:00",18894,18894,18894,18894,-2.25,-0.01%,1
"05/17/2024 04:30",18888.75,18896.25,18884.75,18896.25,8.75,+0.05%,8
"05/17/2024 04:00",18875,18887.5,18875,18887.5,12.75,+0.07%,8
"05/17/2024 03:30",18865.25,18874.75,18865.25,18874.75,9.75,+0.05%,6
"05/17/2024 03:00",18870.25,18870.25,18855.75,18865,-24.75,-0.13%,11
"05/17/2024 02:30",18886.5,18889.75,18886.5,18889.75,-0.25,0.00%,5
"05/17/2024 02:00",18885,18890,18885,18890,-7.75,-0.04%,6
"05/17/2024 01:30",18901,18903.5,18897.75,18897.75,-8.5,-0.04%,6
"05/17/2024 01:00",18901,18906.25,18901,18906.25,6.25,+0.03%,8
"05/17/2024 00:30",18896.5,18900,18896.5,18900,3.25,+0.02%,5
"05/17/2024 00:00",18897.75,18898,18896,18896.75,11.5,+0.06%,6
"05/16/2024 22:30",18885.25,18885.25,18885.25,18885.25,2.75,+0.01%,1
"05/16/2024 21:30",18889.5,18893,18882.5,18882.5,-10.25,-0.05%,10
"05/16/2024 21:00",18892.75,18892.75,18892.75,18892.75,-5.25,-0.03%,1
"05/16/2024 20:30",18897.75,18900,18897.75,18898,4.25,+0.02%,3
"05/16/2024 20:00",18893.75,18893.75,18893.75,18893.75,8.75,+0.05%,1
"05/16/2024 19:30",18886.75,18886.75,18885,18885,4,+0.02%,3
"05/16/2024 19:00",18881,18881,18881,18881,-4.5,-0.02%,3
"05/16/2024 18:00",18885.5,18885.5,18885.5,18885.5,1,+0.01%,1
"05/16/2024 17:30",18878,18884.5,18878,18884.5,1,+0.01%,4
"05/16/2024 17:00",18889.75,18889.75,18883.5,18883.5,8.25,+0.04%,2
"05/16/2024 15:30",18871.5,18875.25,18871.5,18875.25,3.75,+0.02%,5
"05/16/2024 15:00",18888.75,18888.75,18871.5,18871.5,-7.5,-0.04%,14
"05/16/2024 14:30",18916.75,18919,18879,18879,-45.75,-0.24%,25
"05/16/2024 14:00",18926,18936.75,18924.5,18924.75,-2.75,-0.01%,11
"05/16/2024 13:30",18927,18927.75,18927,18927.5,15.5,+0.08%,3
"05/16/2024 13:00",18943.25,18944,18900.75,18912,-31.75,-0.17%,16
"05/16/2024 12:30",18930.5,18943.75,18916.25,18943.75,9.25,+0.05%,25
"05/16/2024 12:00",18962,18970,18909.75,18934.5,-18.25,-0.10%,27
"05/16/2024 11:30",18951.5,18952.75,18948.75,18952.75,-2.25,-0.01%,7
"05/16/2024 11:00",18973,18973,18950.25,18955,-21.25,-0.11%,22
"05/16/2024 10:30",18977.75,18982.75,18965,18976.25,10.5,+0.06%,20
"05/16/2024 10:00",18983.75,18992,18962.25,18965.75,-16.,-0.08%,32
"05/16/2024 09:30",18951.5,18982.5,18949,18981.75,29.75,+0.16%,90
"05/16/2024 09:00",18939,18955.25,18908.75,18952,4,+0.02%,34
"05/16/2024 08:30",18913.75,18948,18908.75,18948,35,+0.19%,28
"05/16/2024 08:00",18920,18923.5,18913,18913,-13.5,-0.07%,11
"05/16/2024 07:30",18966.5,18966.5,18925,18926.5,-27.25,-0.14%,24
"05/16/2024 07:00",18947,18953.75,18943.25,18953.75,1.5,+0.01%,5
"05/16/2024 06:30",18952,18952.25,18952,18952.25,-2.75,-0.01%,2
"05/16/2024 06:00",18958,18958,18949.5,18955,2,+0.01%,12
"05/16/2024 05:30",18949.25,18958,18949.25,18953,-1.,-0.01%,6
"05/16/2024 05:00",18952.5,18954,18951.5,18954,-4.,-0.02%,4
"05/16/2024 04:30",18957.25,18963,18957.25,18958,-0.5,0.00%,7
"05/16/2024 04:00",18953.75,18958.5,18953.75,18958.5,1,+0.01%,2
"05/16/2024 03:30",18957.5,18957.5,18957.5,18957.5,5.25,+0.03%,1
"05/16/2024 03:00",18950.75,18952.25,18945,18952.25,-7.75,-0.04%,15
"05/16/2024 02:30",18958,18960,18957.75,18960,5,+0.03%,3
"05/16/2024 02:00",18953.25,18956.5,18951.5,18955,5.5,+0.03%,4
"05/16/2024 01:30",18957.25,18957.25,18949.5,18949.5,7.5,+0.04%,3
"05/16/2024 01:00",18949,18949,18941.75,18942,-24.25,-0.13%,6
"05/16/2024 00:30",18965.25,18966.25,18965.25,18966.25,8.5,+0.04%,2
"05/16/2024 00:00",18955.25,18957.75,18952.75,18957.75,0,0.00%,20
"05/15/2024 23:30",18960.75,18960.75,18957.75,18957.75,-10.25,-0.05%,2
"05/15/2024 22:30",18973,18973,18968,18968,13,+0.07%,3
"05/15/2024 21:00",18950,18955,18950,18955,-6.5,-0.03%,2
"05/15/2024 20:30",18961.75,18961.75,18961.25,18961.5,0.5,0.00%,4
"05/15/2024 20:00",18960.25,18961,18960.25,18961,4.25,+0.02%,3
"05/15/2024 19:30",18956.75,18956.75,18956.75,18956.75,0.5,0.00%,1
"05/15/2024 19:00",18956.25,18956.25,18956.25,18956.25,0,0.00%,3
"05/15/2024 18:30",18958.75,18959.5,18953,18956.25,4.25,+0.02%,8
"05/15/2024 18:00",18939,18953.5,18938,18952,22.5,+0.12%,16
"05/15/2024 17:30",18935,18943.5,18929.5,18929.5,-3.,-0.02%,7
"05/15/2024 17:00",18921.5,18933,18921.25,18932.5,16.25,+0.09%,4
"05/15/2024 15:30",18928.5,18928.5,18916.25,18916.25,2.75,+0.01%,4
"05/15/2024 15:00",18916,18916,18912,18913.5,-17.5,-0.09%,10
"05/15/2024 14:30",18923.75,18931,18910,18931,4.5,+0.02%,47
"05/15/2024 14:00",18917.5,18935.5,18908,18926.5,6.5,+0.03%,35
"05/15/2024 13:30",18911,18921,18905.25,18920,6.25,+0.03%,28
"05/15/2024 13:00",18910.5,18932.5,18908.25,18913.75,-0.75,0.00%,104
"05/15/2024 12:30",18888,18915.25,18885,18914.5,30.5,+0.16%,42
"05/15/2024 12:00",18863,18885.25,18863,18884,21.75,+0.12%,64
"05/15/2024 11:30",18848,18862.25,18845.25,18862.25,19.5,+0.10%,36
"05/15/2024 11:00",18820,18842.75,18814.75,18842.75,18.5,+0.10%,34
"05/15/2024 10:30",18830.5,18832.5,18819.25,18824.25,7,+0.04%,29
"05/15/2024 10:00",18806.25,18830.5,18806,18817.25,17.25,+0.09%,53
"05/15/2024 09:30",18763.25,18801.5,18763.25,18800,43.5,+0.23%,93
"05/15/2024 09:00",18722.75,18771.25,18722.5,18756.5,44.25,+0.24%,68
"05/15/2024 08:30",18739.5,18763,18681,18712.25,-20.75,-0.11%,113
"05/15/2024 08:00",18732.75,18745,18727.5,18733,-2.,-0.01%,12
"05/15/2024 07:30",18654.5,18769.75,18654.5,18735,100,+0.54%,107
"05/15/2024 07:00",18639.25,18639.25,18623,18635,-6.25,-0.03%,13
"05/15/2024 06:30",18641.25,18641.25,18641.25,18641.25,1.75,+0.01%,5
"05/15/2024 06:00",18639.5,18639.5,18639.5,18639.5,-6.,-0.03%,1
"05/15/2024 04:00",18645.5,18645.5,18645.5,18645.5,5.5,+0.03%,1
"05/15/2024 03:30",18640,18640,18640,18640,5.25,+0.03%,1
"05/15/2024 03:00",18634.75,18634.75,18634.75,18634.75,10.5,+0.06%,1
"05/15/2024 02:30",18625,18625,18624.25,18624.25,-17.5,-0.09%,2
"05/15/2024 02:00",18639.5,18641.75,18639.5,18641.75,-0.5,0.00%,3
"05/15/2024 01:00",18642.25,18642.25,18642.25,18642.25,2.25,+0.01%,1
"05/15/2024 00:30",18641,18641,18640,18640,-1.,-0.01%,3
"05/15/2024 00:00",18639.25,18642.75,18638.5,18641,-1.75,-0.01%,4
"05/14/2024 23:30",18642.75,18642.75,18642.75,18642.75,-7.25,-0.04%,3
"05/14/2024 21:30",18655,18655.25,18650,18650,-0.75,0.00%,9
"05/14/2024 20:30",18650.75,18650.75,18650.75,18650.75,9.75,+0.05%,1
"05/14/2024 20:00",18641.5,18641.5,18641,18641,2,+0.01%,3
"05/14/2024 19:30",18645,18645,18631,18639,-9.5,-0.05%,6
"05/14/2024 19:00",18648.5,18648.5,18648.5,18648.5,0.25,0.00%,25
"05/14/2024 18:30",18648.25,18648.25,18648.25,18648.25,-2.,-0.01%,1
"05/14/2024 18:00",18651,18651,18650.25,18650.25,-2.5,-0.01%,3
"05/14/2024 17:30",18651,18652.75,18651,18652.75,5.25,+0.03%,2
"05/14/2024 17:00",18635.25,18647.5,18635.25,18647.5,10.25,+0.05%,3
"05/14/2024 15:30",18637.25,18637.25,18637.25,18637.25,0,0.00%,1
"05/14/2024 15:00",18633.75,18644.75,18630.5,18637.25,-17.5,-0.09%,19
"05/14/2024 14:30",18647.25,18659,18643.75,18654.75,8.75,+0.05%,20
"05/14/2024 14:00",18640.25,18660,18631,18646,6,+0.03%,32
"05/14/2024 13:30",18605.5,18644,18605.5,18640,31,+0.17%,53
"05/14/2024 13:00",18562.75,18615,18562.75,18609,58.5,+0.32%,91
"05/14/2024 12:30",18552.5,18562,18550.5,18550.5,1,+0.01%,16
"05/14/2024 12:00",18536.75,18549.5,18535.75,18549.5,20.25,+0.11%,15
"05/14/2024 11:30",18535,18538.5,18529.25,18529.25,-8.75,-0.05%,7
"05/14/2024 11:00",18547,18554,18538,18538,-10.5,-0.06%,9
"05/14/2024 10:30",18582.75,18582.75,18539.75,18548.5,-36.,-0.19%,31
"05/14/2024 10:00",18569,18585.75,18565,18584.5,20.5,+0.11%,15
"05/14/2024 09:30",18594,18597.5,18515.25,18564,-28.75,-0.15%,60
"05/14/2024 09:00",18516.75,18594,18510.75,18592.75,75.25,+0.41%,159
"05/14/2024 08:30",18515,18551.25,18498.25,18517.5,10,+0.05%,82
"05/14/2024 08:00",18483.25,18516,18478.75,18507.5,6.5,+0.04%,16
"05/14/2024 07:30",18450.75,18501.25,18427.5,18501,-29.,-0.16%,161
"05/14/2024 07:00",18521.25,18530,18521.25,18530,14,+0.08%,8
"05/14/2024 06:00",18519.5,18525,18516,18516,-3.,-0.02%,6
"05/14/2024 05:30",18519,18519,18519,18519,1,+0.01%,3
"05/14/2024 04:30",18518,18518,18518,18518,-9.25,-0.05%,1
"05/14/2024 04:00",18527.25,18527.25,18527.25,18527.25,-4.75,-0.03%,1
"05/14/2024 03:30",18532,18532,18532,18532,4.75,+0.03%,1
"05/14/2024 03:00",18522,18527.25,18522,18527.25,10,+0.05%,3
"05/14/2024 02:30",18517.75,18517.75,18517.25,18517.25,-5.75,-0.03%,2
"05/14/2024 02:00",18523,18523,18523,18523,21.75,+0.12%,1
"05/13/2024 23:30",18498,18502,18498,18501.25,2.5,+0.01%,7
"05/13/2024 22:30",18493.75,18498.75,18493.75,18498.75,-2.5,-0.01%,7
"05/13/2024 20:00",18501.25,18501.25,18501.25,18501.25,-11.,-0.06%,1
"05/13/2024 19:30",18512.25,18512.25,18512.25,18512.25,1.5,+0.01%,1
"05/13/2024 18:30",18510.75,18510.75,18510.75,18510.75,8.25,+0.04%,1
"05/13/2024 17:30",18504.5,18504.5,18502.5,18502.5,-8.75,-0.05%,2
"05/13/2024 17:00",18512.75,18512.75,18511.25,18511.25,-3.75,-0.02%,3
"05/13/2024 15:30",18512.25,18516.25,18512.25,18515,-0.25,0.00%,28
"05/13/2024 15:00",18515.25,18515.25,18515.25,18515.25,-4.75,-0.03%,1
"05/13/2024 14:30",18517.25,18520,18516.25,18520,6.25,+0.03%,5
"05/13/2024 14:00",18513.75,18513.75,18513.75,18513.75,1,+0.01%,1
"05/13/2024 13:30",18508,18514.5,18500.25,18512.75,7.5,+0.04%,7
"05/13/2024 13:00",18502,18506.5,18500,18505.25,2.75,+0.01%,10
"05/13/2024 12:30",18509.25,18510,18500,18502.5,-12.5,-0.07%,8
"05/13/2024 12:00",18517.5,18518.75,18461,18515,-5.,-0.03%,204
"05/13/2024 11:30",18532,18532.25,18520,18520,-5.5,-0.03%,8
"05/13/2024 11:00",18521,18525.5,18521,18525.5,6,+0.03%,2
"05/13/2024 10:30",18495,18520,18492.5,18519.5,9.5,+0.05%,118
"05/13/2024 10:00",18514,18530,18508.5,18510,-7.5,-0.04%,36
"05/13/2024 09:30",18507.75,18526,18507.75,18517.5,-13.25,-0.07%,38
"05/13/2024 09:00",18520,18535,18517.75,18530.75,17,+0.09%,17
"05/13/2024 08:30",18546,18553,18486.5,18513.75,-42.25,-0.23%,52
"05/13/2024 08:00",18550.25,18556,18550.25,18556,4.25,+0.02%,2
"05/13/2024 07:30",18548.25,18554.75,18548.25,18551.75,26.5,+0.14%,6
"05/13/2024 07:00",18545,18548,18525.25,18525.25,-21.25,-0.11%,8
"05/13/2024 06:30",18533.25,18546.5,18533.25,18546.5,6.5,+0.04%,3
"05/13/2024 06:00",18526.5,18540,18526.5,18540,13.75,+0.07%,6
"05/13/2024 05:30",18526.25,18526.25,18526.25,18526.25,8.5,+0.05%,1
"05/13/2024 04:30",18517.75,18517.75,18517.75,18517.75,10.75,+0.06%,1
"05/13/2024 04:00",18507,18507,18507,18507,1.75,+0.01%,1
"05/13/2024 03:30",18505.25,18505.25,18505.25,18505.25,-14.75,-0.08%,10
"05/13/2024 02:30",18516.25,18521.5,18516.25,18520,0.75,0.00%,4
"05/13/2024 02:00",18519.25,18519.25,18519.25,18519.25,-4.75,-0.03%,3
"05/13/2024 01:30",18524,18524,18524,18524,4,+0.02%,1
"05/13/2024 00:30",18520,18520,18520,18520,2.25,+0.01%,1
"05/13/2024 00:00",18514.5,18517.75,18514.5,18517.75,3.5,+0.02%,5
"05/12/2024 23:30",18505,18514.25,18502.75,18514.25,10.25,+0.06%,11
"05/12/2024 23:00",18504,18504,18504,18504,2.25,+0.01%,1
"05/12/2024 22:30",18499,18503.25,18499,18501.75,0.75,0.00%,4
"05/12/2024 22:00",18482,18501,18482,18501,17.5,+0.09%,7
"05/12/2024 21:00",18483.5,18483.5,18483.5,18483.5,-2.25,-0.01%,1
"05/12/2024 20:30",18485.75,18485.75,18485.75,18485.75,-0.5,0.00%,1
"05/12/2024 20:00",18486.25,18486.25,18486.25,18486.25,5.5,+0.03%,1
"05/12/2024 19:30",18480.75,18480.75,18480.75,18480.75,2.75,+0.01%,1
"05/12/2024 19:00",18478,18478,18478,18478,8,+0.04%,1
"05/12/2024 18:30",18474.75,18474.75,18470,18470,-1.,-0.01%,2
"05/12/2024 18:00",18472,18472,18471,18471,-4.25,-0.02%,2
"05/12/2024 17:30",18475,18475.25,18475,18475.25,9.75,+0.05%,2
"05/12/2024 17:00",18464,18471,18458.75,18465.5,0.5,0.00%,4
"05/10/2024 15:30",18467.75,18467.75,18465,18465,-9.,-0.05%,2
"05/10/2024 15:00",18474,18474,18474,18474,-17.25,-0.09%,2
"05/10/2024 14:30",18488,18492.25,18482.75,18491.25,4.25,+0.02%,31
"05/10/2024 14:00",18475,18488.75,18475,18487,17,+0.09%,16
"05/10/2024 13:30",18467.25,18470.5,18456.25,18470,-2.,-0.01%,42
"05/10/2024 13:00",18472.5,18487,18467.25,18472,6,+0.03%,13
"05/10/2024 12:30",18456.5,18466,18434.25,18466,13.75,+0.07%,24
"05/10/2024 12:00",18464.75,18464.75,18449.5,18452.25,-22.75,-0.12%,11
"05/10/2024 11:30",18460,18475,18450,18475,12.75,+0.07%,24
"05/10/2024 11:00",18458,18466,18441.5,18462.25,-0.75,0.00%,33
"05/10/2024 10:30",18457.25,18463,18424,18463,0.75,0.00%,36
"05/10/2024 10:00",18447,18463.5,18444.5,18462.25,26.25,+0.14%,26
"05/10/2024 09:30",18450,18472.75,18415.75,18436,-25.25,-0.14%,19
"05/10/2024 09:00",18527.25,18530,18458.75,18461.25,-93.75,-0.51%,51
"05/10/2024 08:30",18495,18572.25,18495,18555,58.75,+0.32%,83
"05/10/2024 08:00",18484,18496.25,18482,18496.25,14.75,+0.08%,5
"05/10/2024 07:30",18513.25,18518.75,18475,18481.5,-35.,-0.19%,12
"05/10/2024 07:00",18513.25,18516.5,18513.25,18516.5,14.75,+0.08%,2
"05/10/2024 06:30",18514.75,18514.75,18501.75,18501.75,-9.25,-0.05%,4
"05/10/2024 06:00",18517.5,18517.5,18510.25,18511,-3.25,-0.02%,6
"05/10/2024 05:30",18520,18520,18511.25,18514.25,-2.75,-0.01%,6
"05/10/2024 05:00",18525,18525,18514,18517,-10.,-0.05%,6
"05/10/2024 04:30",18530,18530,18525.5,18527,9,+0.05%,8
"05/10/2024 04:00",18520,18520,18518,18518,46.5,+0.25%,2
"05/10/2024 03:00",18471.5,18471.5,18471.5,18471.5,0.25,0.00%,1
"05/10/2024 02:30",18471.25,18471.25,18471.25,18471.25,-5.25,-0.03%,1
"05/10/2024 02:00",18480,18500,18476.5,18476.5,-1.5,-0.01%,13
"05/10/2024 01:30",18462,18478.25,18462,18478,23,+0.12%,6
"05/10/2024 01:00",18447,18455,18447,18455,1.5,+0.01%,4
"05/10/2024 00:30",18453.5,18453.5,18453.5,18453.5,-4.75,-0.03%,1
"05/10/2024 00:00",18458.25,18458.5,18458.25,18458.25,7.25,+0.04%,3
"05/09/2024 23:30",18450,18452.25,18449.5,18451,8,+0.04%,16
"05/09/2024 21:00",18443,18443,18443,18443,1.5,+0.01%,1
"05/09/2024 20:30",18449.25,18452.75,18441.5,18441.5,-29.5,-0.16%,17
"05/09/2024 18:30",18463,18471,18463,18471,11.5,+0.06%,4
"05/09/2024 18:00",18459.5,18459.5,18459.5,18459.5,10.5,+0.06%,1
"05/09/2024 17:00",18449,18449,18449,18449,-6.,-0.03%,3
"05/09/2024 15:00",18439.75,18458.25,18439.75,18455,28.25,+0.15%,9
"05/09/2024 14:30",18435.5,18435.5,18426.75,18426.75,-5.5,-0.03%,4
"05/09/2024 14:00",18444,18444,18430,18432.25,-27.75,-0.15%,6
"05/09/2024 13:30",18438,18462.25,18438,18460,18.5,+0.10%,10
"05/09/2024 13:00",18424,18441.5,18419,18441.5,7.25,+0.04%,11
"05/09/2024 12:30",18442,18442,18434,18434.25,10.75,+0.06%,6
"05/09/2024 12:00",18445,18449.75,18418.5,18423.5,-16.75,-0.09%,8
"05/09/2024 11:30",18410,18440.25,18408.25,18440.25,14,+0.08%,10
"05/09/2024 11:00",18403,18426.25,18403,18426.25,21.5,+0.12%,20
"05/09/2024 10:30",18458,18462.25,18397,18404.75,-39.75,-0.22%,48
"05/09/2024 10:00",18440.5,18455,18440,18444.5,9.5,+0.05%,17
"05/09/2024 09:30",18390,18442.75,18390,18435,62.5,+0.34%,26
"05/09/2024 09:00",18379.5,18406.5,18366.5,18372.5,0.25,0.00%,27
"05/09/2024 08:30",18419.25,18420.5,18334.75,18372.25,-48.5,-0.26%,44
"05/09/2024 08:00",18420.75,18420.75,18420.75,18420.75,-0.75,0.00%,1
"05/09/2024 07:30",18399,18421.5,18399,18421.5,44,+0.24%,13
"05/09/2024 07:00",18377.5,18377.5,18377.5,18377.5,-3.5,-0.02%,1
"05/09/2024 06:30",18360,18381,18360,18381,7.5,+0.04%,4
"05/09/2024 06:00",18358,18373.5,18357,18373.5,2.25,+0.01%,4
